2197	
	1.796349449e-29	-2.194655105e-33	0.1162407738	0.3120147086	1.807706885e-29
	0.5353364155	0.1162407738	-0.7036144959	-1.142553313e-31	0.2202456767
	0.2743428395	0.4588451597	0.3915478696	0.4606415972	0.3120147086
	0.2202456767	0.5837087605	-1.250262856	-0.6532586746	-2.184769596
	-1.008263429e-31	1.666095282e-31	-2.255691336	-1.703428951	-0.1616158092
	-2.344160065	0.4770861499	0.9140096091	1.977348696e-31	-1.734794226
	-7.736209364e-32	1.210515605	0.6947695106	0.5139065789	0.5567321271
	0.6458526272	0.6831815465	0.9697939249	1.076137529	0.6056756108
	0.5873218045	0.7236268011	0.6817227243	0.3915478696	0.2550380831
	-0.3480255325	0.4588451597	0.4956826362	0.9255831399	0.4967703987
	0.6056756108	0.6117935463	0.6445328282	0.6962643142	0.5567321271
	0.5139065789	0.6390907587	1.1000186	0.9067233796	0.9080046618
	0.5873218045	1.645185858	-3.366518254	-1.282560707	-2.938843488
	-2.360841815	-0.0342855001	-1.957935285	-4.620085875	1.074205558e-30
	-3.992791533e-31	-4.848842182	1.49639966	-4.187488633	-2.830280785
	-3.074490212	-1.988954233	-1.368496863	0.1529879893	-2.601255958
	1.825734005	-4.647053248	8.467055825e-31	-3.563349931e-31	1.621991522
	1.86455103	1.138163153	1.674162608	1.908929611	1.330461601
	1.104745748	1.681687092	0.8992108428	1.686523752	1.115923874
	1.262596777	0.9811696885	1.592410494	1.939306904	1.61827146
	1.15477048	1.241417296	1.468990184	1.70805834	2.190936079
	1.427199504	2.152308953	-6.763180432	2.01716308	-0.8046044269
	1.768772433	1.437872197	-4.127687497	-0.9509454812	-3.202042577
	-6.159616811	-5.533618003	4.589844414e-31	-4.646306155e-31	-5.582387242
	1.322110268	-4.548082049	2.141163657	-1.459854441	1.374268906
	-0.7241223178	-4.407232618	2.818871045	2.421023812	2.554671093
	2.335760119	-8.024292098	1.521778325e-30	-5.809057551e-31	-6.768254849
	2.33971337	2.966231497	2.188607786	2.981279657	2.784434336
	2.184420643	2.200833685	2.746870873	2.537532684	3.048839019
	2.410355099	3.148998357	2.866419157	3.10806331	3.069001187
	2.124448518	2.624914758	2.978356158	-8.32572526	-5.935726467
	-8.64231244	-5.94168623	-5.959790758	1.183019684	0.1297436886
	1.597782082	-2.049096438	1.913815962	2.348266639	-2.967583147
	-5.082228309e-31	4.838132687e-31	-7.386435267	3.331834806	-2.67048079
	-0.2542698005	-3.146980275	-6.764302982	2.869814955	3.798708833
