2185	
	4.656455407e-32	-2.57495271e-29	-6.424983386e-30	5.548663963e-32	-1.76818991e-31
	-3.285761164	-8.057250725e-32	-2.595672111	1.021505915e-31	6.42709868e-30
	2.572747146e-29	-6.855795514e-32	1.782219595e-31	3.083424	2.700893848
	-4.483751149e-32	-1.203641952	-7.710739702e-33	-1.449915128e-31	-1.737360063
	2.579112986e-33	-0.4879987192	-6.007087526e-32	-0.8797175873	-0.148031826
	-3.059090004e-33	0.1536783961	-1.687388518e-34	1.188588346	1.465618776e-31
	9.533568412e-33	1.764253193	5.951955024e-32	0.4782932203	0.8767868105
	-2.623966384	-3.571346408	-3.578487111	-3.695485543	-3.66207965
	-2.073337286	0.01188640562	-1.300892066e-29	-2.621689572e-29	-0.4650344701
	-1.095026248	-1.421483084e-31	-2.75305352	-3.280385342	-2.079111794
	0.4474995807	1.156647496e-31	1.841120644	1.072477221	3.563766466
	2.877177005	1.829438668	2.390084967	2.622533009e-29	1.299530516e-29
	0.05339296248	3.776595642	3.496907862	2.585858171	3.758159571
	-1.744521581	-2.768948518	-1.854297602	-1.393420182	-1.385939461
	-0.7144857729	-0.491612745	-0.005309400371	-0.1091239335	2.694193864
	1.816929724	0.7185180043	1.359240907	0.4753359131	1.735847724
	1.373892311	-3.511871109	-3.38173425	-2.5870281	-3.686526004
	-3.271713062	-1.340168698e-29	-2.879831368	-2.293788689	-2.650871175
	-1.640878933	-0.5714900314	-1.356246687	-2.740906773e-29	-1.309502375
	-2.406187101	-0.9260254845	3.731477564	0.9564392031	1.580997156
	1.246411346	2.556471991	2.130602601	2.048424478	3.131940435
	2.746514547e-29	0.5748193133	1.273067566	1.342311508e-29	3.448221846
	2.551861077	3.5006397	3.12716263	-1.252366082	-1.715908225
	-1.859234918	-2.611084926	-0.2336785952	-0.0594500297	-0.02259702643
	-1.248293974	0.2134994383	1.223923879	-0.04647967877	1.244210438
	1.893213872	1.708087429	2.551725383	-0.587417267	-2.880329098e-29
	-1.41898392e-29	-2.208292679	-3.084985135	-2.027304862	-2.34054474
	-2.858852692	-2.797784863	-2.516658994	-2.279042375	-1.150209844
	-2.06342316	-2.191190734	-1.826063476	-0.8389890154	-0.8677866424
	-1.558805151	-0.4596836466	2.89084213e-29	1.422159813e-29	0.5935733266
	0.4910058284	1.229555907	0.8773724374	1.602825892	0.9488389463
	2.504051839	2.076123154	2.958106991	2.908888748	2.435144512
	2.715209903	1.854035012	2.773678327	2.206672914	1.953228022
	2.472969246	-1.760975073	-0.829275459	-1.177744194	-1.540236309
	-0.8801950419	-0.08424144818	1.563261016	-0.5031880974	0.8232104059
	1.146932694	0.4629729211	1.787155661	-2.9477026e-29	-1.469817728e-29
